"","custody_status","marital_status","screening_date","rec_supervision_level","rec_supervision_level_text","score_text","raw_score","decile_score","person_id"
"7246","Jail Inmate","Single",0.94626,1,"Low","Low",-2.21,4,6799
"7247","Jail Inmate","Single",0.93954,1,"Low","Medium",-1.84,5,6800
"7248","Jail Inmate","Married",0.93771,3,"Medium with Override Consideration","Medium",-1.89,5,6801
"7249","Pretrial Defendant","Single",0.94039,1,"Low","Low",-3.49,1,6802
"7250","Jail Inmate","Single",0.93367,1,"Low","Low",-2.89,2,6803
"7251","Jail Inmate","Separated",0.93719,1,"Low","Low",-3.36,1,6804
"7252","Jail Inmate","Single",0.93329,1,"Low","Medium",-1.82,5,6805
"7253","Jail Inmate","Single",0.93099,4,"High","High",-1.25,8,6806
"7254","Pretrial Defendant","Significant Other",0.93804,4,"High","High",-0.79,9,6807
"7255","Residential Program","Single",0.93861,3,"Medium with Override Consideration","High",-1.08,8,6807
"7256","Jail Inmate","Single",0.94001,1,"Low","Low",-2.91,2,6808
"7257","Jail Inmate","Single",0.939,2,"Medium","Low",-2.33,3,6809
"7258","Jail Inmate","Single",0.93162,4,"High","High",-0.58,10,6810
"7259","Jail Inmate","Single",0.93061,4,"High","High",-1.12,8,6811
"7260","Jail Inmate","Single",0.93348,4,"High","High",-1.18,8,6811
"7261","Jail Inmate","Single",0.93979,1,"Low","Low",-2.21,4,6812
"7262","Jail Inmate","Married",0.94104,1,"Low","Low",-3.82,1,6813
"7263","Pretrial Defendant","Single",0.94208,3,"Medium with Override Consideration","Low",-2.1,4,6814
"7264","Jail Inmate","Single",0.94263,2,"Medium","Low",-2.06,4,6814
"7265","Jail Inmate","Single",0.94227,3,"Medium with Override Consideration","Medium",-1.28,7,6815
"7266","Jail Inmate","Single",0.93774,1,"Low","Low",-2.76,2,6816
"7267","Pretrial Defendant","Single",0.94746,2,"Medium","Low",-2.89,2,6817
"7268","Jail Inmate","Single",0.93053,1,"Low","Low",-3.21,1,6818
"7269","Jail Inmate","Single",0.94736,1,"Low","Low",-3.03,1,6819
"7270","Jail Inmate","Single",0.94889,1,"Low","Low",-2.01,4,6819
"7271","Jail Inmate","Single",0.93613,1,"Low","Low",-2.21,4,6820
"7272","Jail Inmate","Married",0.94722,1,"Low","Low",-3.16,1,6821
"7273","Jail Inmate","Single",0.9499,1,"Low","Low",-2.55,3,6822
"7274","Jail Inmate","Single",0.94809,1,"Low","Low",-2.77,2,6823
"7275","Jail Inmate","Married",0.93023,1,"Low","Low",-2.64,2,6824
"7276","Jail Inmate","Single",0.9467,3,"Medium with Override Consideration","Low",-2.79,2,6825
"7277","Jail Inmate","Separated",0.94878,3,"Medium with Override Consideration","Medium",-1.4,7,6826
"7278","Jail Inmate","Single",0.93236,1,"Low","Medium",-1.92,5,6827
"7279","Jail Inmate","Single",0.93968,1,"Low","Low",-2.46,3,6828
"7280","Jail Inmate","Single",0.93039,1,"Low","Low",-2.73,2,6829
"7281","Jail Inmate","Married",0.94932,3,"Medium with Override Consideration","Low",-2.02,4,6830
"7282","Pretrial Defendant","Single",0.95006,3,"Medium with Override Consideration","Medium",-1.55,6,6831
"7283","Pretrial Defendant","Single",0.93629,2,"Medium","Low",-2.75,2,6832
"7284","Jail Inmate","Married",0.94787,2,"Medium","Low",-2.58,2,6833
"7285","Jail Inmate","Married",0.94222,1,"Low","Low",-3.27,1,6834
"7286","Jail Inmate","Married",0.94001,1,"Low","Low",-4.15,1,6835
"7287","Jail Inmate","Single",0.94244,1,"Low","Medium",-1.84,5,6836
"7288","Pretrial Defendant","Single",0.94837,1,"Low","Low",-3.82,1,6837
"7289","Jail Inmate","Single",0.93361,1,"Low","Low",-3,1,6838
"7290","Jail Inmate","Single",0.94572,1,"Low","Low",-3.07,1,6839
"7291","Jail Inmate","Single",0.93938,1,"Low","Low",-2.42,3,6840
"7292","Jail Inmate","Single",0.94629,1,"Low","Low",-2.65,2,6841
"7293","Jail Inmate","Married",0.9305,1,"Low","Low",-4.18,1,6842
"7294","Jail Inmate","Single",0.94842,3,"Medium with Override Consideration","Medium",-1.74,5,6843
"7295","Jail Inmate","Unknown",0.94618,1,"Low","Low",-3.62,1,6844
"7296","Jail Inmate","Single",0.93361,2,"Medium","Medium",-1.62,6,6845
"7297","Jail Inmate","Single",0.93607,3,"Medium with Override Consideration","High",-1.17,8,6846
"7298","Pretrial Defendant","Single",0.94096,2,"Medium","Low",-2.36,3,6847
"7299","Jail Inmate","Married",0.94621,1,"Low","Low",-3.52,1,6848
"7300","Jail Inmate","Single",0.94014,4,"High","High",-0.94,9,6849
"7301","Jail Inmate","Single",0.94241,3,"Medium with Override Consideration","Low",-2.5,3,6850
"7302","Jail Inmate","Unknown",0.94831,3,"Medium with Override Consideration","Medium",-1.65,6,6851
"7303","Jail Inmate","Married",0.93236,1,"Low","Low",-2.45,3,6852
"7304","Jail Inmate","Single",0.94837,1,"Low","Low",-3.54,1,6853
"7305","Jail Inmate","Divorced",0.94886,2,"Medium","Low",-3.21,1,6854
"7306","Jail Inmate","Divorced",0.94886,2,"Medium","Low",-3.24,1,6854
"7307","Jail Inmate","Single",0.94266,1,"Low","Low",-2.77,2,6855
"7308","Pretrial Defendant","Divorced",0.94662,1,"Low","Low",-3.67,1,6856
"7309","Jail Inmate","Single",0.9323,1,"Low","Low",-2.78,2,6857
"7310","Pretrial Defendant","Divorced",0.93878,1,"Low","Low",-3.72,1,6858
"7311","Jail Inmate","Single",0.94383,1,"Low","Medium",-1.9,5,6859
"7312","Jail Inmate","Single",0.94965,4,"High","High",-1.11,8,6860
"7313","Jail Inmate","Significant Other",0.94686,1,"Low","Low",-3.27,1,6861
"7314","Jail Inmate","Single",0.93973,1,"Low","Low",-2.27,3,6862
"7315","Jail Inmate","Married",0.93241,1,"Low","Low",-2.44,3,6863
"7316","Jail Inmate","Single",0.9337,3,"Medium with Override Consideration","Low",-2,4,6864
"7317","Jail Inmate","Single",0.94722,1,"Low","Low",-3.42,1,6865
"7318","Jail Inmate","Unknown",0.94091,1,"Low","Medium",-1.86,5,6866
"7319","Pretrial Defendant","Single",0.94949,1,"Low","Low",-4.36,1,6867
"7320","Jail Inmate","Single",0.93159,3,"Medium with Override Consideration","Low",-2.92,2,6868
"7321","Jail Inmate","Married",0.93796,1,"Low","Low",-3.37,1,6869
"7322","Jail Inmate","Single",0.93733,4,"High","High",-0.87,9,6870
"7323","Pretrial Defendant","Single",0.93405,3,"Medium with Override Consideration","High",-1.13,8,6871
"7324","Jail Inmate","Married",0.93036,1,"Low","Low",-3.74,1,6872
"7325","Jail Inmate","Married",0.9414,1,"Low","Low",-3.18,1,6873
"7326","Jail Inmate","Single",0.94951,2,"Medium","Medium",-1.56,6,6874
"7327","Jail Inmate","Single",0.93279,4,"High","High",-1.12,8,6875
"7328","Jail Inmate","Married",0.93973,1,"Low","Low",-3.53,1,6876
"7329","Jail Inmate","Single",0.93307,1,"Low","Low",-3.03,1,6877
"7330","Jail Inmate","Single",0.93293,2,"Medium","Low",-2.26,3,6878
"7331","Jail Inmate","Single",0.9444,1,"Low","Low",-3.65,1,6879
"7332","Jail Inmate","Significant Other",0.94902,1,"Low","Low",-3.1,1,6880
"7333","Pretrial Defendant","Single",0.93572,1,"Low","Low",-3.13,1,6881
"7334","Jail Inmate","Single",0.93211,4,"High","High",-1.09,8,6882
"7335","Probation","Divorced",0.93378,1,"Low","Low",-3.64,1,6883
"7336","Jail Inmate","Significant Other",0.93624,3,"Medium with Override Consideration","Low",-2.3,3,6884
"7337","Jail Inmate","Single",0.94359,1,"Low","Low",-2.32,3,6885
"7338","Pretrial Defendant","Single",0.93542,3,"Medium with Override Consideration","Low",-2.79,2,6886
"7339","Pretrial Defendant","Single",0.93629,2,"Medium","Low",-2.75,2,6886
"7340","Jail Inmate","Married",0.94793,1,"Low","Low",-3.79,1,6887
"7341","Jail Inmate","Significant Other",0.93124,2,"Medium","Low",-2.73,2,6888
"7342","Jail Inmate","Single",0.93069,1,"Low","Low",-2.03,4,6889
"7343","Jail Inmate","Married",0.944,1,"Low","Low",-2.95,1,6890
"7344","Pretrial Defendant","Separated",0.94353,1,"Low","Low",-3.14,1,6891
"7345","Jail Inmate","Single",0.93826,2,"Medium","Medium",-1.45,7,6892
"7346","Jail Inmate","Single",0.93181,1,"Low","Medium",-1.93,5,6893
"7347","Jail Inmate","Single",0.93596,1,"Low","Low",-2.51,3,6894
"7348","Jail Inmate","Single",0.93042,1,"Low","Low",-3.33,1,6895
"7349","Jail Inmate","Single",0.93927,4,"High","High",-0.85,9,6896
"7350","Jail Inmate","Single",0.94408,4,"High","High",-0.8,9,6897
"7351","Pretrial Defendant","Single",0.93749,1,"Low","Low",-3.28,1,6898
"7352","Jail Inmate","Single",0.93042,1,"Low","Low",-2.84,2,6899
"7353","Jail Inmate","Single",0.9317,1,"Low","Low",-2.26,3,6900
"7354","Jail Inmate","Single",0.94074,2,"Medium","Low",-2.02,4,6901
"7355","Jail Inmate","Divorced",0.93659,1,"Low","Low",-3.79,1,6902
"7356","Jail Inmate","Married",0.94492,1,"Low","Low",-3.31,1,6903
"7357","Jail Inmate","Married",0.94492,1,"Low","Low",-3.31,1,6903
"7358","Jail Inmate","Single",0.9399,1,"Low","Low",-2.02,4,6904
"7359","Jail Inmate","Married",0.93689,1,"Low","Low",-3.89,1,6905
"7360","Pretrial Defendant","Single",0.93473,1,"Low","Low",-2.55,3,6906
"7361","Jail Inmate","Single",0.94405,1,"Low","Low",-3.02,1,6907
"7362","Jail Inmate","Single",0.94875,2,"Medium","Low",-2.61,2,6908
"7363","Jail Inmate","Single",0.93315,2,"Medium","Medium",-1.72,6,6909
"7364","Jail Inmate","Single",0.93951,4,"High","High",-1.19,8,6910
"7365","Pretrial Defendant","Single",0.94684,2,"Medium","Medium",-1.6,6,6911
"7366","Pretrial Defendant","Single",0.94167,2,"Medium","Low",-2.26,3,6912
"7367","Jail Inmate","Single",0.9449,1,"Low","Low",-2.37,3,6913
"7368","Jail Inmate","Divorced",0.94484,1,"Low","Low",-3.55,1,6914
"7369","Jail Inmate","Single",0.9305,2,"Medium","Low",-2.63,2,6915
"7370","Jail Inmate","Single",0.94812,2,"Medium","Medium",-1.75,5,6915
"7371","Jail Inmate","Single",0.93162,2,"Medium","Medium",-1.77,5,6916
"7372","Jail Inmate","Married",0.94178,1,"Low","Low",-3.41,1,6917
"7373","Jail Inmate","Married",0.9494,1,"Low","Low",-3.43,1,6918
"7374","Jail Inmate","Single",0.93042,1,"Low","Low",-2.41,3,6919
"7375","Jail Inmate","Single",0.94148,1,"Low","Low",-2.42,3,6919
"7376","Jail Inmate","Married",0.93116,2,"Medium","Low",-2.83,2,6920
"7377","Jail Inmate","Single",0.94099,1,"Low","Low",-3.1,1,6921
"7378","Jail Inmate","Single",0.9493,1,"Low","Low",-2.78,2,6922
"7379","Jail Inmate","Single",0.93277,1,"Low","Low",-2.79,2,6923
"7380","Jail Inmate","Single",0.93025,3,"Medium with Override Consideration","Medium",-1.4,7,6924
"7381","Jail Inmate","Single",0.93326,3,"Medium with Override Consideration","Medium",-1.4,7,6924
"7382","Jail Inmate","Single",0.9497,1,"Low","Medium",-1.97,5,6925
"7383","Jail Inmate","Single",0.93113,1,"Low","Low",-2.74,2,6926
"7384","Jail Inmate","Married",0.93878,1,"Low","Low",-2.21,4,6927
"7385","Pretrial Defendant","Single",0.94394,1,"Low","Low",-2.23,4,6928
"7386","Jail Inmate","Married",0.93697,1,"Low","Low",-3.1,1,6929
"7387","Jail Inmate","Divorced",0.94353,1,"Low","Low",-3.78,1,6930
"7388","Jail Inmate","Significant Other",0.9311,1,"Low","Low",-2.68,2,6931
"7389","Jail Inmate","Single",0.93042,2,"Medium","Medium",-1.6,6,6932
"7390","Jail Inmate","Single",0.9499,3,"Medium with Override Consideration","Low",-2.04,4,6933
"7391","Jail Inmate","Single",0.93979,1,"Low","Low",-2.79,2,6934
"7392","Jail Inmate","Single",0.93088,2,"Medium","Medium",-1.38,7,6935
"7393","Jail Inmate","Single",0.93405,2,"Medium","Medium",-1.59,6,6935
"7394","Pretrial Defendant","Single",0.94449,3,"Medium with Override Consideration","Medium",-1.68,6,6935
"7395","Jail Inmate","Single",0.94777,3,"Medium with Override Consideration","Medium",-1.68,6,6935
"7396","Jail Inmate","Single",0.93971,3,"Medium with Override Consideration","High",-1.15,8,6936
"7397","Jail Inmate","Married",0.93307,1,"Low","Low",-2.43,3,6937
"7398","Pretrial Defendant","Single",0.94976,1,"Low","Low",-4.35,1,6938
"7399","Pretrial Defendant","Divorced",0.93058,1,"Low","Low",-3.43,1,6939
"7400","Jail Inmate","Single",0.94643,1,"Low","Low",-2.17,4,6940
"7401","Pretrial Defendant","Single",0.93225,1,"Low","Low",-3.81,1,6941
"7402","Jail Inmate","Married",0.94894,1,"Low","Low",-2.84,2,6942
"7403","Jail Inmate","Single",0.94227,1,"Low","Low",-2.4,3,6943
"7404","Jail Inmate","Married",0.94222,1,"Low","Low",-3.75,1,6944
"7405","Jail Inmate","Married",0.94479,1,"Low","Low",-3.52,1,6945
"7406","Jail Inmate","Single",0.93602,3,"Medium with Override Consideration","High",-1.14,8,6946
"7407","Jail Inmate","Single",0.9488,1,"Low","Low",-2.63,2,6947
"7408","Jail Inmate","Single",0.93225,1,"Low","Low",-2.26,3,6948
"7409","Jail Inmate","Single",0.94197,1,"Low","Low",-3.18,1,6949
"7410","Jail Inmate","Single",0.932,2,"Medium","Low",-2.53,3,6950
"7411","Jail Inmate","Single",0.94946,1,"Low","Low",-2.74,2,6951
"7412","Jail Inmate","Single",0.94104,2,"Medium","Medium",-1.6,6,6952
"7413","Pretrial Defendant","Single",0.94506,3,"Medium with Override Consideration","Low",-2.07,4,6953
"7414","Jail Inmate","Single",0.9382,4,"High","High",-0.83,9,6954
"7415","Jail Inmate","Single",0.9367,4,"High","High",-0.7,9,6955
"7416","Jail Inmate","Single",0.93951,4,"High","High",-1.05,8,6956
"7417","Jail Inmate","Single",0.9302,3,"Medium with Override Consideration","Medium",-1.87,5,6957
"7418","Jail Inmate","Single",0.94875,2,"Medium","Medium",-1.42,7,6958
"7419","Jail Inmate","Single",0.93315,1,"Low","Low",-2.82,2,6959
"7420","Jail Inmate","Married",0.93837,1,"Low","Low",-3.1,1,6960
"7421","Jail Inmate","Single",0.94063,3,"Medium with Override Consideration","Medium",-1.58,6,6961
"7422","Jail Inmate","Single",0.94856,2,"Medium","Low",-2.48,3,6962
"7423","Jail Inmate","Divorced",0.93766,1,"Low","Low",-3.58,1,6963
"7424","Jail Inmate","Single",0.94957,3,"Medium with Override Consideration","Medium",-1.94,5,6964
"7425","Jail Inmate","Single",0.93312,1,"Low","Low",-2.28,3,6965
"7426","Jail Inmate","Single",0.94001,1,"Low","Low",-3.26,1,6966
"7427","Jail Inmate","Single",0.93826,2,"Medium","Medium",-1.41,7,6967
"7428","Jail Inmate","Single",0.93069,2,"Medium","Low",-2.6,2,6968
"7429","Jail Inmate","Married",0.94279,1,"Low","Low",-3.96,1,6969
"7430","Jail Inmate","Single",0.9449,1,"Low","Low",-2.08,4,6970
"7431","Jail Inmate","Single",0.93143,1,"Low","Low",-2,4,6971
"7432","Jail Inmate","Unknown",0.94867,1,"Low","Low",-3.07,1,6972
"7433","Jail Inmate","Married",0.94525,2,"Medium","Low",-2.07,4,6973
"7434","Jail Inmate","Single",0.94919,1,"Low","Low",-3.67,1,6974
"7435","Jail Inmate","Single",0.93282,4,"High","High",-0.72,9,6975
"7436","Jail Inmate","Single",0.93954,1,"Low","Low",-2.24,3,6976
"7437","Jail Inmate","Divorced",0.94711,1,"Low","Low",-3.29,1,6977
"7438","Jail Inmate","Single",0.94757,1,"Low","Low",-3.55,1,6978
"7439","Jail Inmate","Single",0.93238,1,"Low","Low",-2.56,2,6979
"7440","Jail Inmate","Single",0.94714,3,"Medium with Override Consideration","Medium",-1.53,6,6980
"7441","Pretrial Defendant","Single",0.93809,1,"Low","Low",-3.34,1,6981
"7442","Pretrial Defendant","Single",0.93542,1,"Low","Low",-3.67,1,6982
"7443","Pretrial Defendant","Single",0.93503,1,"Low","Low",-3.49,1,6983
"7444","Jail Inmate","Single",0.93279,2,"Medium","Medium",-1.57,6,6984
"7445","Pretrial Defendant","Single",0.94741,1,"Low","Low",-2.14,4,6985
"7446","Jail Inmate","Single",0.93971,1,"Low","Low",-2.39,3,6986
"7447","Jail Inmate","Separated",0.93143,1,"Low","Low",-3.49,1,6987
"7448","Pretrial Defendant","Separated",0.93919,1,"Low","Low",-3.53,1,6987
"7449","Pretrial Defendant","Married",0.93493,1,"Low","Low",-3.19,1,6988
"7450","Jail Inmate","Single",0.93255,1,"Low","Low",-2.67,2,6989
"7451","Pretrial Defendant","Single",0.93779,2,"Medium","Low",-2.74,2,6990
"7452","Jail Inmate","Single",0.93676,1,"Low","Low",-2.77,2,6991
"7453","Pretrial Defendant","Single",0.94839,1,"Low","Low",-2.92,2,6992
"7454","Jail Inmate","Married",0.94842,2,"Medium","Medium",-1.74,5,6993
"7455","Jail Inmate","Single",0.94634,1,"Low","Low",-2.37,3,6994
"7456","Jail Inmate","Married",0.94662,1,"Low","Low",-3.44,1,6995
"7457","Jail Inmate","Single",0.94432,1,"Low","Medium",-1.79,5,6996
"7458","Jail Inmate","Single",0.93088,1,"Low","Medium",-1.95,5,6997
"7459","Pretrial Defendant","Single",0.93364,1,"Low","Low",-2.07,4,6998
"7460","Jail Inmate","Single",0.94151,1,"Low","Low",-2.1,4,6999
"7461","Pretrial Defendant","Single",0.94744,3,"Medium with Override Consideration","Low",-3.31,1,7000
"7462","Jail Inmate","Married",0.944,1,"Low","Low",-2.75,2,7001
"7463","Jail Inmate","Single",0.94419,2,"Medium","Medium",-1.29,7,7002
"7464","Jail Inmate","Single",0.93055,1,"Low","Low",-3.39,1,7003
"7465","Jail Inmate","Single",0.93353,2,"Medium","Medium",-1.96,5,7004
"7466","Jail Inmate","Single",0.93329,4,"High","High",-1.16,8,7005
"7467","Pretrial Defendant","Single",0.94976,3,"Medium with Override Consideration","Low",-2.2,4,7006
"7468","Jail Inmate","Single",0.93342,1,"Low","Low",-2.85,2,7007
"7469","Jail Inmate","Single",0.93258,3,"Medium with Override Consideration","Medium",-1.56,6,7008
"7470","Pretrial Defendant","Single",0.94345,2,"Medium","Medium",-1.6,6,7009
"7471","Jail Inmate","Single",0.93135,1,"Low","Low",-3.47,1,7010
"7472","Jail Inmate","Single",0.93356,1,"Low","Low",-3.05,1,7011
"7473","Jail Inmate","Single",0.93815,1,"Low","Low",-2.48,3,7012
"7474","Jail Inmate","Single",0.94621,1,"Low","Low",-2.14,4,7013
"7475","Jail Inmate","Divorced",0.94637,4,"High","High",-1.02,8,7014
"7476","Jail Inmate","Single",0.932,1,"Low","Medium",-1.96,5,7015
"7477","Pretrial Defendant","Single",0.94954,3,"Medium with Override Consideration","Medium",-1.67,6,7016
"7478","Jail Inmate","Single",0.94648,1,"Low","Low",-2.56,2,7017
"7479","Jail Inmate","Single",0.94522,2,"Medium","Low",-2.11,4,7018
"7480","Jail Inmate","Single",0.93405,2,"Medium","Medium",-1.93,5,7019
"7481","Jail Inmate","Married",0.94861,1,"Low","Low",-2.71,2,7020
"7482","Pretrial Defendant","Married",0.94173,1,"Low","Low",-3.06,1,7021
"7483","Jail Inmate","Single",0.93695,1,"Low","Low",-2.09,4,7022
"7484","Jail Inmate","Single",0.93096,1,"Low","Low",-2.25,3,7023
"7485","Jail Inmate","Single",0.93708,3,"Medium with Override Consideration","High",-1.11,8,7024
"7486","Jail Inmate","Married",0.94244,1,"Low","Low",-3.15,1,7025
"7487","Jail Inmate","Married",0.94902,1,"Low","Low",-2.83,2,7025
"7488","Jail Inmate","Divorced",0.9337,1,"Low","Low",-2.26,3,7026
"7489","Jail Inmate","Married",0.94137,1,"Low","Low",-3.73,1,7027
"7490","Jail Inmate","Single",0.93236,1,"Low","Low",-2.74,2,7028
"7491","Jail Inmate","Single",0.93774,4,"High","High",-0.71,9,7029
"7492","Pretrial Defendant","Single",0.93962,4,"High","High",-0.78,9,7029
"7493","Jail Inmate","Married",0.93665,1,"Low","Low",-2.88,2,7030
"7494","Pretrial Defendant","Single",0.94889,1,"Low","Low",-2.2,4,7031
"7495","Pretrial Defendant","Significant Other",0.93493,1,"Low","Low",-3.28,1,7032
"7496","Jail Inmate","Single",0.93744,2,"Medium","Medium",-1.73,6,7033
"7497","Pretrial Defendant","Single",0.93083,1,"Low","Low",-2.49,3,7034
"7498","Pretrial Defendant","Single",0.94858,2,"Medium","Medium",-1.61,6,7035
"7499","Jail Inmate","Significant Other",0.93318,1,"Low","Low",-2.7,2,7036
"7500","Jail Inmate","Single",0.95006,4,"High","High",-0.92,9,7037
"7501","Jail Inmate","Single",0.93845,3,"Medium with Override Consideration","Low",-2.02,4,7038
"7502","Pretrial Defendant","Married",0.94167,1,"Low","Low",-3.17,1,7039
"7503","Jail Inmate","Significant Other",0.93279,4,"High","High",-0.96,9,7040
"7504","Jail Inmate","Single",0.93102,2,"Medium","Medium",-1.56,6,7041
"7505","Jail Inmate","Single",0.93116,3,"Medium with Override Consideration","Medium",-1.7,6,7042
"7506","Jail Inmate","Single",0.93252,1,"Low","Low",-2.33,3,7043
"7507","Jail Inmate","Single",0.93842,2,"Medium","Medium",-1.56,6,7044
"7508","Jail Inmate","Single",0.94522,2,"Medium","Medium",-1.95,5,7045
"7509","Jail Inmate","Single",0.94787,1,"Low","Low",-2.62,2,7046
"7510","Jail Inmate","Single",0.93268,2,"Medium","Low",-2.86,2,7047
"7511","Jail Inmate","Single",0.93364,1,"Low","Low",-2.44,3,7048
"7512","Jail Inmate","Single",0.94935,1,"Low","Low",-2.62,2,7049
"7513","Jail Inmate","Married",0.93651,1,"Low","Low",-2.74,2,7050
"7514","Jail Inmate","Married",0.93976,1,"Low","Low",-3.71,1,7051
"7515","Pretrial Defendant","Single",0.93733,1,"Low","Low",-2.82,2,7052
"7516","Jail Inmate","Single",0.93296,1,"Low","Low",-2.35,3,7053
"7517","Jail Inmate","Married",0.93206,1,"Low","Low",-3.57,1,7054
"7518","Jail Inmate","Single",0.93676,1,"Low","Low",-2.32,3,7055
"7519","Jail Inmate","Single",0.95001,1,"Low","Low",-2.06,4,7056
"7520","Jail Inmate","Single",0.94736,4,"High","High",-0.64,9,7057
"7521","Pretrial Defendant","Single",0.93039,3,"Medium with Override Consideration","High",-0.78,9,7058
"7522","Pretrial Defendant","Single",0.93039,3,"Medium with Override Consideration","High",-0.57,10,7058
"7523","Pretrial Defendant","Single",0.93823,3,"Medium with Override Consideration","Low",-2.79,2,7059
"7524","Jail Inmate","Single",0.93318,3,"Medium with Override Consideration","Medium",-1.33,7,7060
"7525","Jail Inmate","Single",0.93058,1,"Low","Low",-2.18,4,7061
"7526","Jail Inmate","Significant Other",0.93173,2,"Medium","Low",-3.18,1,7062
"7527","Pretrial Defendant","Single",0.93476,1,"Low","Low",-3.21,1,7063
