"","id","sex","race","dob","juv_fel_count","juv_misd_count","juv_other_count","compas_screening_date","priors_count","days_b_screening_arrest","c_jail_in","c_jail_out","c_days_from_compas","c_offense_date","c_charge_degree","is_recid","num_r_cases","max_degree","min_degree","avg_degree","med_degree","charges_recid","charges_no_recid","charges_total","charge_latest","decile_recid","decile_violence","decile_fail_to_appear"
"4816",5128,"Male","Hispanic",0.57182,0,0,0,0.93053,1,-3e-05,0.9305,0.93053,0,0.9305,0.6,0,0,0.6,0,0.14375,0,2,6,8,0.94323,2,2,4
"4817",5129,"Male","African-American",0.73101,0,1,0,0.94755,5,-0.00937,0.93818,0.93954,0,0.94755,0.55,0,0,0.9,0.55,0.725,0.725,0,14,14,0.94755,8,8,2
"4818",5130,"Male","African-American",0.5604,0,0,0,0.93708,1,-3e-05,0.93706,0.93711,0,0.93706,0.85,0,0,0.85,0,0.22368,0,3,16,19,0.96085,1,1,3
"4819",5131,"Male","African-American",0.75675,0,0,0,0.94397,0,-3e-05,0.94394,0.944,0,0.94394,0.85,1,1,0.85,0.6,0.725,0.725,1,1,2,0.96077,5,7,1
"4820",5132,"Male","African-American",0.60548,0,0,0,0.93058,2,-3e-05,0.93055,0.93058,0,0.93055,0.6,0,0,0.9,0.6,0.66,0.6,0,5,5,0.93055,7,4,8
"4821",5133,"Male","African-American",0.61567,0,0,0,0.93208,1,-3e-05,0.93206,0.93211,0,0.93206,0.6,1,2,0.55,0.4,0.5,0.55,2,1,3,0.93228,1,1,1
"4822",5134,"Male","Caucasian",0.68457,0,0,1,0.94834,18,-3e-05,0.94831,0.9532,0,0.94831,0.85,1,1,1,0.07,0.62326,0.6,7,39,46,0.9594,9,10,5
"4823",5135,"Male","African-American",0.71312,0,1,1,0.93408,15,-3e-05,0.93405,0.9373,0,0.93405,0.85,0,0,0.9,0,0.52143,0.55,0,28,28,0.93405,9,9,5
"4824",5136,"Male","Hispanic",0.58535,0,0,0,0.93837,1,-0.00434,0.93402,0.93826,0,0.93402,0.9,1,1,0.9,0,0.28571,0,4,3,7,0.94468,5,3,2
"4825",5137,"Female","African-American",0.58376,0,0,0,0.94454,3,0,0.94454,0.94454,0,0.94454,0.85,1,1,0.85,0,0.17188,0,13,19,32,0.95943,1,1,4
"4826",5138,"Male","Caucasian",0.74659,0,0,0,0.94058,0,-3e-05,0.94055,0.94058,0,0.94055,0.85,1,1,0.85,0,0.2875,0,3,5,8,0.95028,7,7,1
"4827",5140,"Male","African-American",0.70853,0,0,0,0.94118,0,-3e-05,0.94115,0.94118,0,0.94115,0.6,1,1,0.6,0.6,0.6,0.6,1,1,2,0.9443,1,2,2
"4828",5141,"Male","African-American",0.42872,0,0,0,0.93203,6,-3e-05,0.932,0.93222,0,0.932,0.55,1,2,0.85,0,0.57133,0.6,3,12,15,0.95809,6,3,6
"4829",5142,"Female","African-American",0.45684,0,0,0,0.93943,4,-3e-05,0.93941,0.93976,0,0.93938,0.9,0,0,0.9,0,0.36731,0.55,0,26,26,0.93938,3,1,2
"4830",5143,"Female","Caucasian",0.73156,0,0,0,0.94244,1,0,0.94244,0.94247,0,0.94244,0.6,0,0,0.6,0,0.25714,0,2,5,7,0.95544,6,4,1
"4831",5144,"Male","African-American",0.5106,0,0,0,0.94957,0,-3e-05,0.94954,0.94957,0,0.94954,0.55,0,0,0.55,0,0.1375,0,0,4,4,0.94954,1,1,1
"4832",5145,"Male","African-American",0.68471,1,0,0,0.93083,2,0.00451,0.93533,0.93599,0,0.92883,0.9,1,1,1,0.55,0.81429,0.9,5,2,7,0.94036,4,5,3
"4833",5146,"Male","Caucasian",0.44288,0,0,0,0.93692,6,-3e-05,0.93689,0.93692,0,0.93689,0.85,0,0,1,0,0.665,0.85,0,20,20,0.93689,4,5,4
"4834",5147,"Male","Other",0.73904,0,0,0,0.94481,0,-3e-05,0.94479,0.94498,0,0.94479,0.85,1,1,0.85,0.4,0.71,0.85,1,4,5,0.95134,5,6,1
"4835",5148,"Male","Caucasian",0.6858,0,0,0,0.94028,0,0,0.94028,0.94028,0,0.94028,0.55,1,2,0.85,0,0.21765,0,6,11,17,0.95809,3,3,4
"4836",5149,"Male","African-American",0.66474,0,0,0,0.93771,5,0,0.93771,0.93771,0,0.93768,0.85,1,1,0.85,0,0.275,0,8,16,24,0.95427,8,7,3
"4837",5150,"Male","African-American",0.57753,0,0,0,0.93818,1,-3e-05,0.93815,0.93826,0,0.93815,0.6,0,0,0.6,0.6,0.6,0.6,0,3,3,0.93815,1,1,1
"4838",5151,"Female","Caucasian",0.41791,0,0,0,0.9399,2,-8e-05,0.93982,0.93982,0,0.93979,0.9,0,0,0.9,0,0.09667,0,4,11,15,0.94951,2,1,1
"4839",5152,"Male","African-American",0.70197,0,0,0,0.93624,1,0,0.93624,0.93779,0,0.93624,0.85,1,5,0.85,0.55,0.7375,0.85,5,7,12,0.93807,10,10,6
"4840",5153,"Male","African-American",0.58827,1,8,5,0.93916,23,-3e-05,0.93913,0.93919,0,0.93913,0.9,1,2,0.9,0,0.53977,0.55,13,73,86,0.95738,8,6,6
"4841",5154,"Male","African-American",0.59698,0,2,1,0.93345,25,0,0.93345,0.93348,0,0.93345,0.6,1,3,1,0,0.54143,0.6,6,64,70,0.95323,10,3,6
"4842",5155,"Male","African-American",0.67643,0,0,0,0.93203,18,-3e-05,0.932,0.93233,0,0.932,0.85,1,1,1,0,0.61667,0.6,2,37,39,0.94585,10,7,10
"4843",5156,"Male","African-American",0.68621,0,0,0,0.9479,0,-3e-05,0.94787,0.9479,0,0.94787,0.6,0,0,0.6,0,0.2,0,0,3,3,0.94787,1,2,1
"4844",5157,"Male","African-American",0.73741,0,0,0,0.93618,1,-3e-05,0.93615,0.94167,0,0.93615,1,0,0,0.9,0.9,0.9,0.9,0,1,1,0.9352,7,9,1
"4845",5158,"Male","African-American",0.46995,0,0,0,0.93238,1,-3e-05,0.93236,0.93241,0,0.93236,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.92165,1,1,3
"4846",5159,"Male","Caucasian",0.75994,0,0,1,0.94315,0,-3e-05,0.94312,0.94744,0,0.94312,0.9,0,0,0.9,0,0.45,0.45,0,2,2,0.94312,9,9,4
"4847",5160,"Male","African-American",0.5957,0,0,0,0.93055,11,-3e-05,0.93053,0.93055,0,0.93053,0.85,1,1,0.85,0,0.465,0.55,1,29,30,0.95613,7,3,8
"4848",5161,"Female","African-American",0.69845,0,0,0,0.94192,2,0,0.94192,0.94192,0,0.9246,0.85,0,0,0.9,0.6,0.78333,0.85,0,3,3,0.90149,9,8,6
"4849",5162,"Female","Caucasian",0.54715,0,0,0,0.9337,0,-3e-05,0.93367,0.9337,0,0.93367,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93367,3,1,3
"4850",5163,"Male","Hispanic",0.70293,0,0,1,0.94028,9,0,0.94028,0.94031,0,0.94028,0.85,1,2,0.85,0,0.46609,0.6,2,21,23,0.95973,7,5,3
"4851",5164,"Female","African-American",0.53057,0,0,0,0.94752,1,-3e-05,0.94749,0.94755,0,0.94749,0.6,0,0,0.6,0.4,0.53333,0.6,0,3,3,0.94749,6,1,6
"4852",5165,"Male","Hispanic",0.73831,0,0,0,0.94514,1,0,0.94514,0.94514,0,0.94274,0.55,0,0,0.55,0,0.11,0,3,2,5,0.95178,3,4,1
"4853",5166,"Male","Caucasian",0.55852,1,0,0,0.93861,9,-3e-05,0.93859,0.93861,0,0.93859,0.85,0,0,0.9,0,0.54762,0.6,2,19,21,0.94932,9,6,8
"4854",5167,"Male","Caucasian",0.67217,0,0,1,0.93943,8,-0.00148,0.93796,0.93796,0,0.93796,0.55,0,0,0.85,0,0.31629,0.55,3,32,35,0.95132,8,4,3
"4855",5168,"Male","African-American",0.74374,1,0,0,0.93345,7,-3e-05,0.93342,0.93372,0,0.93342,0.85,1,2,0.9,0,0.66944,0.575,2,16,18,0.94878,10,10,2
"4856",5169,"Male","Caucasian",0.70864,0,0,0,0.94815,4,0,0.94815,0.94815,0,0.92938,0.85,0,0,0.85,0,0.144,0,0,25,25,0.92938,5,4,2
"4857",5170,"Male","Other",0.73596,0,0,0,0.93637,0,-3e-05,0.93635,0.93637,0,0.93635,0.85,1,1,0.85,0,0.24667,0,12,3,15,0.95539,2,4,1
"4858",5171,"Male","Caucasian",0.62449,0,0,0,0.9329,0,-3e-05,0.93288,0.9329,0,0.93288,0.85,0,0,0.85,0,0.10625,0,0,16,16,0.93288,1,1,1
"4859",5172,"Male","African-American",0.69954,0,0,0,0.93916,7,-0.00052,0.93864,0.93916,0,0.93864,0.9,0,0,0.9,0,0.64375,0.85,0,16,16,0.93864,7,6,6
"4860",5173,"Female","African-American",0.69088,0,0,0,0.94312,0,-3e-05,0.94309,0.9432,0,0.94309,0.6,1,1,0.6,0,0.2,0,2,7,9,0.96028,3,3,1
"4861",5174,"Male","African-American",0.60422,0,0,0,0.93599,1,-3e-05,0.93596,0.93599,0,0.93596,0.85,0,0,0.9,0,0.41818,0.55,2,9,11,0.94465,2,1,1
"4862",5175,"Male","Caucasian",0.39067,0,0,0,0.94372,0,-3e-05,0.94369,0.94378,0,0.94369,0.85,0,0,0.85,0,0.425,0.425,1,1,2,0.94763,1,1,1
"4863",5176,"Male","African-American",0.68984,0,0,0,0.94178,3,-3e-05,0.94175,0.94178,0,0.93181,0.55,0,0,0.6,0,0.07727,0,5,17,22,0.9549,2,4,1
"4864",5177,"Male","Hispanic",0.58688,0,0,0,0.93263,3,-3e-05,0.9326,0.93266,0,0.9326,0.6,1,1,0.6,0,0.14,0,2,18,20,0.94738,1,1,2
"4865",5178,"Female","African-American",0.64589,0,0,0,0.93932,3,-3e-05,0.9393,0.94099,0,0.9393,0.85,0,0,0.85,0.85,0.85,0.85,0,6,6,0.89772,5,3,7
"4866",5179,"Male","African-American",0.59422,1,0,0,0.93044,26,-3e-05,0.93042,0.93044,0,0.93042,0.9,1,3,0.9,0,0.49655,0.6,4,83,87,0.9343,8,4,3
"4867",5180,"Female","Other",0.63938,0,0,0,0.9385,0,-3e-05,0.93848,0.93853,0,0.93848,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93848,2,2,1
"4868",5181,"Male","Caucasian",0.4561,0,0,0,0.93263,1,-3e-05,0.9326,0.93263,0,0.9326,0.9,0,0,0.9,0,0.18125,0,0,8,8,0.9326,1,1,1
"4869",5182,"Male","Caucasian",0.44033,0,0,0,0.93178,1,-3e-05,0.93176,0.93178,0,0.93176,0.85,0,0,0.85,0,0.56667,0.85,1,2,3,0.93897,1,1,1
"4870",5183,"Male","African-American",0.71558,0,0,0,0.93113,1,-3e-05,0.9311,0.93116,0,0.9311,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.9311,4,4,1
"4871",5184,"Male","African-American",0.5807,0,0,0,0.93238,0,0,0.93238,0.93241,0,0.93236,0.9,0,0,0.9,0,0.38,0.55,0,10,10,0.93236,4,3,3
"4872",5185,"Male","African-American",0.7005,0,0,0,0.9467,1,-3e-05,0.94667,0.9467,0,0.94667,0.85,0,0,0.85,0,0.33333,0.275,1,5,6,0.95809,2,4,3
"4873",5186,"Male","African-American",0.41654,0,0,0,0.93252,11,-3e-05,0.93249,0.93252,0,0.93249,0.85,0,0,1,0,0.73194,0.85,0,36,36,0.9164,8,3,5
"4874",5187,"Male","Caucasian",0.24522,0,0,0,0.93643,13,-3e-05,0.9364,0.93643,0,0.9364,0.85,0,0,0.85,0,0.39268,0.55,0,41,41,0.9364,2,1,8
"4875",5188,"Male","African-American",0.69268,0,4,4,0.94798,9,-3e-05,0.94796,0.94798,0,0.94796,0.85,1,2,0.85,0,0.34375,0.475,12,28,40,0.95069,7,3,5
"4876",5189,"Female","Caucasian",0.57292,0,0,0,0.93703,1,-3e-05,0.937,0.93807,0,0.93697,0.85,0,0,0.85,0.55,0.73571,0.85,0,7,7,0.93697,4,1,1
"4877",5190,"Male","Other",0.62056,0,0,0,0.93181,1,0,0.93181,0.93181,0,0.93178,0.55,1,2,0.55,0,0.18333,0,11,10,21,0.9602,2,2,5
"4878",5191,"Male","Other",0.73131,0,0,0,0.94165,0,-3e-05,0.94162,0.94175,0,0.94162,0.6,1,1,0.6,0,0.45,0.6,3,1,4,0.95334,8,5,3
"4879",5192,"Male","African-American",0.50224,1,0,0,0.93782,8,0.00713,0.94495,0.94498,0,0.93782,0.6,1,1,1,0,0.24744,0,3,36,39,0.94492,4,5,6
"4880",5193,"Female","African-American",0.59958,0,0,0,0.93017,5,0,0.93017,0.9302,0,0.93017,0.85,1,1,0.85,0,0.49688,0.55,1,15,16,0.93219,6,4,3
"4881",5194,"Male","African-American",0.40725,0,0,0,0.93971,0,-3e-05,0.93968,0.93971,0,0.93968,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93968,1,1,3
"4882",5195,"Female","African-American",0.68793,0,0,0,0.9461,4,0,0.9461,0.9461,0,0.9461,0.85,0,0,0.85,0,0.23333,0,2,16,18,0.94629,6,4,2
"4883",5196,"Male","Hispanic",0.62753,0,0,0,0.93217,1,0,0.93217,0.93217,0,0.92124,0.85,0,0,0.85,0.6,0.68333,0.6,0,3,3,0.91594,4,3,3
"4884",5198,"Male","Caucasian",0.69178,0,0,0,0.93842,0,0,0.93842,0.93867,0,0.93842,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.93842,4,3,3
"4885",5199,"Male","African-American",0.73358,0,0,0,0.94746,3,-3e-05,0.94744,0.94766,0,0.94744,0.9,0,0,0.85,0,0.29286,0,4,3,7,0.96194,7,5,1
"4886",5200,"Male","African-American",0.65072,0,0,0,0.94471,0,-3e-05,0.94468,0.94473,0,0.94468,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94468,6,9,9
"4887",5201,"Male","African-American",0.72517,0,0,3,0.93676,2,0,0.93676,0.93676,0,0.93676,0.85,1,1,0.85,0,0.1125,0,6,26,32,0.9526,4,4,1
"4888",5202,"Male","Hispanic",0.56931,0,0,0,0.94828,1,0,0.94828,0.94831,0,0.94828,0.6,0,0,0.6,0,0.13333,0,1,8,9,0.9555,1,1,1
"4889",5203,"Male","African-American",0.76169,1,0,0,0.93973,1,-3e-05,0.93971,0.93973,0,0.93971,0.9,1,9,0.9,0.85,0.85909,0.85,9,2,11,0.94834,7,7,1
"4890",5204,"Female","African-American",0.65034,0,2,0,0.94124,10,-8e-05,0.94115,0.94118,0,0.94115,0.85,0,0,0.9,0,0.40152,0.55,0,33,33,0.94115,8,4,4
"4891",5205,"Male","Caucasian",0.71681,0,0,0,0.93279,8,0,0.93279,0.93381,0,0.93279,0.85,1,1,0.85,0,0.38,0.55,2,18,20,0.95826,9,9,3
"4892",5206,"Male","Other",0.72814,0,0,0,0.94591,0,-3e-05,0.94588,0.94591,0,0.94588,0.85,0,0,0.85,0,0.17,0,5,5,10,0.95621,2,4,1
"4893",5207,"Female","Caucasian",0.59166,0,0,0,0.9496,2,-3e-05,0.94957,0.9496,0,0.94957,0.85,1,1,0.85,0,0.39722,0.55,5,13,18,0.95186,8,2,4
"4894",5208,"Male","African-American",0.70957,0,0,0,0.93673,0,-0.00112,0.93561,0.93654,0,0.93667,0.55,1,1,0.55,0,0.15714,0,2,5,7,0.94328,6,7,6
"4895",5209,"Male","Caucasian",0.69375,0,0,0,0.93274,0,-3e-05,0.93271,0.93274,0,0.93271,0.85,0,0,0.85,0,0.425,0.425,1,1,2,0.94331,3,3,1
"4896",5210,"Female","African-American",0.72107,0,0,0,0.94932,1,-3e-05,0.9493,0.94951,0,0.9493,0.85,0,0,0.85,0,0.425,0.425,0,2,2,0.94858,4,3,1
"4897",5211,"Male","Hispanic",0.672,0,0,0,0.93361,0,0,0.93361,0.93361,0,0.93353,0.85,0,0,0.85,0,0.5,0.55,0,5,5,0.93353,3,2,1
"4898",5212,"Female","African-American",0.71489,0,0,0,0.94626,0,-3e-05,0.94624,0.94626,0,0.94624,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94624,5,4,1
"4899",5213,"Male","Hispanic",0.6301,0,0,0,0.93288,3,-0.00139,0.93148,0.93151,0,0.90569,0.55,0,0,0.55,0,0.33,0.55,0,5,5,0.92457,2,2,3
"4900",5214,"Male","Caucasian",0.53806,0,0,0,0.93574,2,3e-05,0.93577,0.93618,0,0.93389,0.85,0,0,0.85,0.85,0.85,0.85,0,5,5,0.93173,5,3,8
"4901",5215,"Male","Caucasian",0.67034,0,0,0,0.93301,0,-3e-05,0.93299,0.93301,0,0.93299,0.85,0,0,0.85,0,0.425,0.425,0,2,2,0.93299,2,3,2
"4902",5216,"Male","African-American",0.54759,0,0,0,0.93968,4,0,0.93968,0.93968,0,0.93968,0.6,1,2,0.9,0,0.435,0.55,5,5,10,0.95255,1,1,1
"4903",5217,"Male","African-American",0.59013,0,0,0,0.94023,0,-3e-05,0.9402,0.94023,0,0.9402,0.85,1,1,0.85,0,0.20714,0,2,5,7,0.96137,1,1,1
"4904",5218,"Male","Caucasian",0.49604,0,0,0,0.93113,2,-3e-05,0.9311,0.93113,0,0.9311,0.85,0,0,0.85,0.4,0.66111,0.6,0,9,9,0.9311,3,1,3
"4905",5219,"Female","Caucasian",0.40001,0,0,0,0.93099,10,-3e-05,0.93096,0.93208,0,0.93096,0.85,1,3,0.85,0.4,0.69024,0.6,9,32,41,0.94826,5,4,9
"4906",5221,"Male","African-American",0.60215,0,0,0,0.94812,3,0,0.94812,0.94812,0,0.94812,0.85,0,0,0.85,0,0.46667,0.55,0,9,9,0.94812,7,5,3
"4907",5222,"Male","African-American",0.73194,0,0,0,0.93386,0,-3e-05,0.93383,0.93386,0,0.93383,0.85,1,1,0.85,0,0.175,0,2,6,8,0.94686,3,5,1
"4908",5223,"Female","African-American",0.73235,0,0,0,0.94812,1,-5e-05,0.94807,0.94812,0,0.94807,0.85,1,1,0.85,0,0.13333,0,1,14,15,0.95121,5,5,1
"4909",5224,"Male","African-American",0.71306,0,0,0,0.93105,0,0,0.93105,0.93105,0,0.93102,1,1,1,1,0,0.64444,0.6,4,5,9,0.93512,8,6,1
"4910",5225,"Male","African-American",0.72074,0,0,0,0.94692,1,-3e-05,0.94689,0.94692,0,0.94689,0.9,1,1,0.9,0,0.37143,0.55,4,3,7,0.95558,7,6,3
"4911",5226,"Male","African-American",0.60466,0,0,0,0.94012,27,-0.00281,0.9373,0.93733,0,0.94009,0.85,0,0,1,0,0.65902,0.85,0,61,61,0.94009,10,6,7
"4912",5227,"Male","African-American",0.48222,0,0,0,0.93055,10,0,0.93055,0.93055,0,0.92468,0.9,0,0,1,0.35,0.80294,0.9,0,17,17,0.92468,8,6,3
"4913",5229,"Male","Caucasian",0.41173,0,0,0,0.94525,9,-3e-05,0.94522,0.94525,0,0.94522,0.85,0,0,0.85,0,0.28793,0.35,1,28,29,0.95271,1,1,1
"4914",5230,"Male","Hispanic",0.74552,0,0,0,0.94654,0,-3e-05,0.94651,0.94656,0,0.94651,0.9,0,0,0.9,0,0.225,0,0,4,4,0.94651,4,5,1
"4915",5231,"Male","Hispanic",0.69842,0,0,0,0.93266,1,-0.00066,0.932,0.93203,0,0.932,0.6,1,1,0.6,0,0.16429,0,1,6,7,0.94481,2,3,2
"4916",5232,"Male","Caucasian",0.72279,0,0,0,0.93238,2,-3e-05,0.93236,0.93263,0,0.93236,0.85,1,1,0.85,0,0.375,0.275,4,8,12,0.95148,7,5,2
"4917",5233,"Male","African-American",0.5291,0,0,0,0.94804,0,-3e-05,0.94801,0.94807,0,0.94801,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94801,1,1,3
"4918",5235,"Male","Caucasian",0.46902,0,0,0,0.947,1,-0.00025,0.94675,0.94675,0,0.94675,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.94675,1,1,3
"4919",5236,"Male","African-American",0.71014,0,1,1,0.93176,8,0,0.93176,0.93176,0,0.93173,0.85,0,0,0.9,0.07,0.68059,0.6,0,17,17,0.92438,10,8,5
"4920",5237,"Male","African-American",0.63996,0,0,0,0.94727,0,-3e-05,0.94725,0.94766,0,0.94725,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94725,9,4,6
"4921",5238,"Male","African-American",0.69337,0,0,0,0.94536,0,-3e-05,0.94533,0.94536,0,0.94533,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94533,4,5,1
"4922",5239,"Male","African-American",0.4971,0,0,0,0.94072,3,-3e-05,0.94069,0.94555,0,0.94069,0.85,0,0,0.9,0.85,0.86667,0.85,0,3,3,0.93889,2,1,4
"4923",5241,"Male","Caucasian",0.6384,0,0,0,0.94391,5,0,0.94391,0.94391,0,0.94391,0.85,0,0,0.85,0,0.3,0.275,0,12,12,0.94391,2,2,1
"4924",5242,"Female","Hispanic",0.62045,0,0,0,0.94413,1,-8e-05,0.94405,0.94408,0,0.94402,0.85,0,0,0.85,0.55,0.65,0.55,0,3,3,0.94402,3,2,1
"4925",5243,"Male","African-American",0.73309,0,0,0,0.93135,0,-3e-05,0.93132,0.93173,0,0.93132,0.9,1,1,0.9,0.55,0.68333,0.6,5,1,6,0.96014,9,6,2
"4926",5244,"Male","Caucasian",0.52434,0,0,0,0.93211,2,-0.00071,0.9314,0.93143,0,0.9314,0.85,0,0,1,0.85,0.95,1,0,3,3,0.9314,1,1,1
"4927",5245,"Male","Hispanic",0.70465,0,0,0,0.9443,0,-3e-05,0.94427,0.9443,0,0.94427,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.94427,2,2,1
"4928",5246,"Female","Caucasian",0.43372,0,0,0,0.93714,0,-5e-05,0.93708,0.93711,0,0.93708,0.6,0,0,0.6,0,0.48,0.6,0,5,5,0.93708,1,1,2
"4929",5247,"Male","African-American",0.72249,0,0,0,0.93935,1,-3e-05,0.93932,0.94091,0,0.93932,0.85,1,1,0.85,0,0.61667,0.725,1,5,6,0.9488,6,5,3
"4930",5248,"Male","African-American",0.7067,1,0,0,0.93916,4,0,0.93916,0.93916,0,0.93646,0.6,0,0,0.9,0,0.615,0.6,0,10,10,0.93646,9,7,3
"4931",5249,"Male","African-American",0.67534,0,0,0,0.93211,0,0,0.93211,0.93211,0,0.93208,0.9,0,0,1,0.9,0.98,1,0,5,5,0.93208,4,5,1
"4932",5250,"Male","Caucasian",0.63807,0,0,0,0.94389,0,-3e-05,0.94386,0.94391,0,0.94386,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94386,1,1,1
"4933",5251,"Male","Caucasian",0.74754,0,0,0,0.93309,1,-3e-05,0.93307,0.93309,0,0.93307,0.85,0,0,0.85,0,0.24091,0,6,5,11,0.95429,3,5,1
"4934",5252,"Male","Other",0.6487,0,0,0,0.93954,0,-3e-05,0.93951,0.93976,0,0.93951,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93951,2,2,3
"4935",5253,"Male","Caucasian",0.63359,0,0,0,0.94853,3,0,0.94853,0.94856,0,0.9485,0.85,1,1,0.9,0,0.60455,0.6,1,10,11,0.95088,7,4,6
"4936",5255,"Female","African-American",0.6092,0,0,0,0.94203,1,-3e-05,0.942,0.94203,0,0.942,0.85,0,0,0.85,0,0.14167,0,0,6,6,0.93348,1,1,2
"4937",5256,"Male","Caucasian",0.70755,0,0,0,0.94432,4,-0.00164,0.94268,0.94386,0,0.94268,0.85,0,0,0.85,0,0.54583,0.6,1,11,12,0.94708,7,5,2
"4938",5257,"Male","African-American",0.66266,0,0,0,0.94976,3,0,0.94976,0.94979,0,0.94973,0.85,0,0,0.9,0,0.37308,0.55,0,13,13,0.94973,1,3,2
"4939",5258,"Male","Caucasian",0.4049,0,0,0,0.93277,3,0,0.93277,0.93279,0,0.93274,0.6,0,0,0.6,0,0.45,0.55,0,8,8,0.93274,3,1,2
"4940",5259,"Male","Hispanic",0.45481,0,0,0,0.93894,9,-3e-05,0.93891,0.93971,0,0.93891,0.6,1,3,0.85,0,0.392,0.55,5,35,40,0.95066,5,6,6
"4941",5260,"Male","African-American",0.68077,0,0,0,0.93536,0,-5e-05,0.93531,0.93533,0,0.93531,0.6,0,0,0.6,0,0.05455,0,0,11,11,0.93531,3,3,1
"4942",5261,"Male","Caucasian",0.5186,0,0,0,0.9408,0,-3e-05,0.94077,0.94083,0,0.94077,0.6,1,1,0.6,0,0.34286,0.6,6,1,7,0.96009,1,1,1
"4943",5262,"Female","Caucasian",0.47629,0,0,0,0.93763,2,-0.0018,0.93583,0.93673,0,0.9358,0.85,0,0,0.85,0,0.52692,0.6,0,13,13,0.9358,1,1,3
"4944",5263,"Male","African-American",0.76489,2,1,1,0.94315,3,6e-04,0.94375,0.94378,0,0.94252,0.85,1,2,0.85,0,0.44167,0.55,9,15,24,0.96224,10,10,2
"4945",5264,"Male","Other",0.72476,0,0,0,0.93055,2,-3e-05,0.93053,0.93176,0,0.93053,0.6,0,0,0.9,0,0.55556,0.6,1,8,9,0.94156,7,9,2
"4946",5265,"Male","African-American",0.72028,0,0,1,0.94006,3,0,0.94006,0.94006,0,0.94003,0.9,1,2,0.9,0,0.51429,0.6,4,10,14,0.95703,8,7,1
"4947",5266,"Male","Caucasian",0.46216,0,0,0,0.93124,2,0,0.93124,0.93126,0,0.93121,0.85,0,0,0.85,0,0.375,0.575,0,14,14,0.93121,3,6,7
"4948",5267,"Female","Caucasian",0.69102,0,0,0,0.9441,13,-3e-05,0.94408,0.94432,0,0.94408,0.9,0,0,0.9,0,0.53824,0.575,0,34,34,0.94408,5,2,5
"4949",5268,"Male","African-American",0.73049,2,0,1,0.94364,4,0.00232,0.94596,0.94812,0,0.93654,0.85,0,0,0.9,0,0.64375,0.725,0,8,8,0.92891,10,9,3
"4950",5269,"Male","African-American",0.64676,0,0,0,0.94394,1,-3e-05,0.94391,0.94394,0,0.94391,0.85,0,0,0.85,0,0.12143,0,0,7,7,0.91498,2,2,1
"4951",5270,"Male","African-American",0.64957,0,0,0,0.93331,0,0,0.93331,0.93391,0,0.93329,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93329,4,3,2
"4952",5271,"Female","Caucasian",0.67547,0,0,0,0.94801,0,-3e-05,0.94798,0.94801,0,0.94798,0.85,1,1,0.85,0,0.58,0.575,5,5,10,0.96022,4,3,1
"4953",5272,"Male","Caucasian",0.53806,0,0,0,0.939,0,-3e-05,0.93897,0.939,0,0.93897,0.85,0,0,0.85,0,0.29,0,1,4,5,0.93995,1,1,1
"4954",5273,"Male","Caucasian",0.59526,0,0,0,0.9364,2,-3e-05,0.93637,0.93793,0,0.93637,0.55,0,0,1,0,0.46923,0.6,0,13,13,0.93637,6,2,4
"4955",5274,"Male","African-American",0.74497,0,0,0,0.94167,0,0,0.94167,0.94432,0,0.94165,0.55,1,1,0.85,0,0.25462,0.07,8,5,13,0.96055,9,6,3
"4956",5275,"Male","African-American",0.66927,0,0,0,0.94222,5,0,0.94222,0.94222,0,0.92465,0.85,0,0,0.9,0.35,0.74091,0.85,0,11,11,0.90952,10,9,7
"4957",5276,"Male","Caucasian",0.48355,0,0,0,0.93066,1,0,0.93066,0.93066,0,0.91709,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.91709,1,1,1
"4958",5277,"Male","Caucasian",0.42359,0,0,0,0.94684,5,0,0.94684,0.94684,0,0.94684,0.85,0,0,1,0,0.53947,0.6,0,19,19,0.94684,4,1,3
"4959",5278,"Male","Caucasian",0.74533,0,0,0,0.93717,0,0,0.93717,0.93717,0,0.93714,0.85,1,5,0.85,0,0.49091,0.55,9,2,11,0.95255,8,5,1
"4960",5279,"Male","Other",0.72213,0,0,0,0.93176,0,-3e-05,0.93173,0.93176,0,0.93173,0.6,1,4,0.9,0,0.27813,0,14,2,16,0.96112,4,4,3
