"","arrest_date","charge_degree","days_since_compas_arrest","decile_score"
"50165",0.9482,0.85,1,2
"50166",0.9482,0.85,1,2
"50167",0.9482,0.85,1,2
"50168",0.86993,1,2597,9
"50169",0.86993,0.6,2597,9
"50170",0.90646,0.55,1260,9
"50171",0.9131,0.55,1017,9
"50172",0.90646,0.55,1260,9
"50173",0.89449,0.85,1698,9
"50174",0.9131,0.85,1017,9
"50175",0.94085,0.9,1,9
"50176",0.94085,0.9,1,9
"50177",0.94085,0.6,1,9
"50178",0.93293,0.6,291,9
"50179",0.93774,0.6,115,9
"50180",0.94085,0.6,1,9
"50181",0.90646,0.55,1260,9
"50182",0.90646,0.55,1260,9
"50183",0.9131,0.55,1017,9
"50184",0.86876,0.85,2640,9
"50185",0.87813,0.85,2297,9
"50186",0.86327,0.85,2841,9
"50187",0.87813,0.85,2297,9
"50188",0.88042,0.85,2213,9
"50189",0.86876,0.85,2640,9
"50190",0.86327,0.85,2841,9
"50191",0.9131,0.6,1017,9
"50192",0.88042,0.9,2213,9
"50193",0.87813,0.9,2297,9
"50194",0.78661,0.85,5514,6
"50195",0.78661,0.85,5514,6
"50196",0.67569,0.9,9574,6
"50197",0.66703,0.85,9891,6
"50198",0.85914,0.6,2859,6
"50199",0.85914,0.6,2859,6
"50200",0.93648,0.85,28,6
"50201",0.93648,0,28,6
"50202",0.77814,0.9,5824,6
"50203",0.89922,0.85,1392,6
"50204",0.89922,0,1392,6
"50205",0.8719,0.85,2392,6
"50206",0.87103,0.85,2424,6
"50207",0.7898,0.85,5397,6
"50208",0.83745,0.85,3653,6
"50209",0.83882,0.85,3603,6
"50210",0.67222,0.9,9701,6
"50211",0.67304,0.9,9671,6
"50212",0.68315,0.9,9301,6
"50213",0.8074,0.85,4753,6
"50214",0.80341,0.85,4899,6
"50215",0.80341,1,4899,6
"50216",0.91321,0.6,1312,2
"50217",0.94476,0.6,1,2
"50218",0.9511,0.6,-231,2
"50219",0.94476,0.85,1,2
"50220",0.95107,0.85,-230,2
"50221",0.94476,0.6,1,2
"50222",0.94476,0.6,1,2
"50223",0.83761,0.85,3923,2
"50224",0.94479,0.9,1,9
"50225",0.94834,0.9,-129,9
"50226",0.94479,0.85,1,9
"50227",0.94834,0.85,-129,9
"50228",0.9496,0.6,-175,9
"50229",0.94968,0.9,-178,9
"50230",0.9411,0.85,1,1
"50231",0.93129,0.6,0,2
"50232",0.952,0.6,-661,4
"50233",0.952,0.6,-661,4
"50234",0.95826,0.6,-890,4
"50235",0.93391,0.85,1,4
"50236",0.952,0.9,-661,4
"50237",0.952,0.85,-661,4
"50238",0.952,0.6,-661,4
"50239",0.952,0.6,-661,4
"50240",0.90165,0.6,1182,4
"50241",0.90165,0.55,1182,4
"50242",0.91818,0,1090,4
"50243",0.91818,0.85,1090,4
"50244",0.94793,0.6,1,4
"50245",0.89487,0.4,1943,4
"50246",0.91818,0.85,1090,4
"50247",0.91818,0,1090,4
"50248",0.9355,0.85,3,3
"50249",0.9355,0.85,3,3
"50250",0.9355,0.85,3,3
"50251",0.9355,0.6,3,3
"50252",0.9355,0.6,3,3
"50253",0.9355,0.55,3,3
"50254",0.94809,0.6,1,3
"50255",0.93935,0.85,392,10
"50256",0.95235,0.85,-84,10
"50257",0.95787,0.85,-286,10
"50258",0.94738,0.85,98,10
"50259",0.94957,0.4,18,10
"50260",0.83712,0.85,4134,10
"50261",0.95787,0.9,-286,10
"50262",0.95787,0.55,-286,10
"50263",0.95787,0.55,-286,10
"50264",0.91236,0.4,1380,10
"50265",0.92676,0.55,853,10
"50266",0.82231,0.9,4676,10
"50267",0.82783,0.9,4474,10
"50268",0.83496,0.9,4213,10
"50269",0.83496,0.85,4213,10
"50270",0.82231,0.85,4676,10
"50271",0.82231,0.55,4676,10
"50272",0.82231,0.55,4676,10
"50273",0.91236,0.6,1380,10
"50274",0.94738,0.4,98,10
"50275",0.87463,0.85,2761,10
"50276",0.87602,0.85,2710,10
"50277",0.88168,0.85,2503,10
"50278",0.88589,0.85,2349,10
"50279",0.88837,0.85,2258,10
"50280",0.88837,0.6,2258,10
"50281",0.87602,0.6,2710,10
"50282",0.87463,0.6,2761,10
"50283",0.94339,0.9,0,3
"50284",0.94339,0.6,0,3
"50285",0.94339,0.55,0,3
"50286",0.95085,0.6,-257,4
"50287",0.95085,0.6,-257,4
"50288",0.9438,0.6,1,4
"50289",0.9438,0.6,1,4
"50290",0.9438,0,1,4
"50291",0.9438,0.9,1,4
"50292",0.9438,0.6,1,4
"50293",0.9438,0.6,1,4
"50294",0.9438,0,1,4
"50295",0.94402,0.85,-19,2
"50296",0.95454,0.85,-404,2
"50297",0.94402,0.6,-19,2
"50298",0.95454,0.6,-404,2
"50299",0.94402,0.55,-19,2
"50300",0.94402,0,-19,2
"50301",0.95454,0,-404,2
"50302",0.94402,0,-19,2
"50303",0.95454,0,-404,2
"50304",0.94348,0.6,1,2
"50305",0.9611,0.6,-644,2
"50306",0.94348,0.55,1,2
"50307",0.94348,0,1,2
"50308",0.94348,0,1,2
"50309",0.91154,0.55,1170,2
"50310",0.91154,0.55,1170,2
"50311",0.9308,0.4,5,5
"50312",0.9308,0.4,5,5
"50313",0.91941,0.4,422,5
"50314",0.91941,0.4,422,5
"50315",0.88632,0.6,1633,5
"50316",0.8928,0.55,1396,5
"50317",0.85584,0.03,2749,5
"50318",0.87755,0.55,1954,5
"50319",0.87755,0.55,1954,5
"50320",0.87755,0,1954,5
"50321",0.87755,0,1954,5
"50322",0.87755,0,1954,5
"50323",0.87755,0,1954,5
"50324",0.87755,0,1954,5
"50325",0.85217,0.85,2883,5
"50326",0.8563,0.85,2732,5
"50327",0.85941,0.85,2618,5
"50328",0.8563,0.6,2732,5
"50329",0.85217,0.6,2883,5
"50330",0.91799,0.85,474,5
"50331",0.91938,0.85,423,5
"50332",0.92146,0.85,347,5
"50333",0.91799,0.55,474,5
"50334",0.92146,0.55,347,5
"50335",0.91938,0.85,423,5
"50336",0.91938,0.6,423,5
"50337",0.91236,0.4,680,5
"50338",0.8763,0.85,2000,5
"50339",0.87742,0.85,1959,5
"50340",0.8763,0.9,2000,5
"50341",0.8763,1,2000,5
"50342",0.87742,0.85,1959,5
"50343",0.87742,0.85,1959,5
"50344",0.91938,0.6,423,5
"50345",0.88936,0.85,1522,5
"50346",0.88936,0.85,1522,5
"50347",0.93241,0.9,-54,5
"50348",0.93263,0.9,-62,5
"50349",0.93405,0.9,-114,5
"50350",0.87622,0.6,2003,5
"50351",0.91665,0.4,523,5
"50352",0.93405,0.6,-114,5
"50353",0.93498,0.85,-150,3
"50354",0.94678,0.85,-582,3
"50355",0.94678,0.85,-582,3
"50356",0.94678,0.6,-582,3
"50357",0.94678,0.6,-582,3
"50358",0.85045,0.6,2944,3
"50359",0.85463,0.6,2791,3
"50360",0.91976,0.6,407,3
"50361",0.93085,0.6,1,3
"50362",0.95203,0.85,-157,10
"50363",0.95522,0.85,-274,10
"50364",0.95599,0.85,-302,10
"50365",0.95779,0.85,-368,10
"50366",0.95203,0.85,-157,10
"50367",0.95522,0.85,-274,10
"50368",0.95599,0.85,-302,10
"50369",0.95779,0.85,-368,10
"50370",0.917,0.9,1125,10
"50371",0.92211,0.85,938,10
"50372",0.924,0.85,869,10
"50373",0.92826,0.85,713,10
"50374",0.93421,0.85,495,10
"50375",0.93711,0.85,389,10
"50376",0.94055,0.85,263,10
"50377",0.917,0.6,1125,10
"50378",0.94055,0.6,263,10
"50379",0.95599,0.6,-302,10
"50380",0.94055,0.85,263,10
"50381",0.94055,0.85,263,10
"50382",0.94055,0.6,263,10
"50383",0.92826,0.85,713,10
"50384",0.92826,0.6,713,10
"50385",0.92826,0.6,713,10
"50386",0.92826,0.55,713,10
"50387",0.9514,0.6,-134,10
"50388",0.94774,0.85,0,10
"50389",0.95203,0.85,-157,10
"50390",0.94774,0.6,0,10
"50391",0.94774,0.55,0,10
"50392",0.95115,0.6,-125,10
"50393",0.91924,0.85,1043,10
"50394",0.91924,0.85,1043,10
"50395",0.92211,0.85,938,10
"50396",0.924,0.85,869,10
"50397",0.92826,0.85,713,10
"50398",0.93421,0.85,495,10
"50399",0.93711,0.85,389,10
"50400",0.94055,0.85,263,10
"50401",0.9467,0.55,38,10
"50402",0.93421,0.85,495,10
"50403",0.93711,0.85,389,10
"50404",0.94055,0.85,263,10
"50405",0.92826,0.6,713,10
"50406",0.92826,0.6,713,10
"50407",0.91422,0.85,1227,10
"50408",0.917,0.85,1125,10
"50409",0.91924,0.85,1043,10
"50410",0.92211,0.85,938,10
"50411",0.924,0.85,869,10
"50412",0.92826,0.85,713,10
"50413",0.93711,0.85,389,10
"50414",0.94055,0.85,263,10
"50415",0.924,0.85,869,10
"50416",0.924,0.85,869,10
"50417",0.92211,0.6,938,10
"50418",0.924,0.6,869,10
"50419",0.92211,0.6,938,10
"50420",0.924,0.6,869,10
"50421",0.92211,0.55,938,10
"50422",0.924,0.55,869,10
"50423",0.92211,0.55,938,10
"50424",0.924,0.55,869,10
"50425",0.95779,0.85,-368,10
"50426",0.95779,0.6,-368,10
"50427",0.95779,0.6,-368,10
"50428",0.91728,0.6,871,1
"50429",0.91728,0,871,1
"50430",0.94107,0.6,0,1
"50431",0.94935,0.6,1,4
"50432",0.94492,0.85,1,2
"50433",0.9579,0.85,-474,2
"50434",0.94492,0.6,1,2
"50435",0.9579,0.6,-474,2
"50436",0.95309,0.85,-298,2
"50437",0.9579,0.85,-474,2
"50438",0.95309,0.6,-298,2
"50439",0.95145,1,-121,8
"50440",0.95145,1,-121,8
"50441",0.78415,0.6,6003,8
"50442",0.94755,0.6,22,8
"50443",0.94755,0.6,22,8
"50444",0.94932,0.85,-43,8
"50445",0.95225,0.85,-150,8
"50446",0.94932,0,-43,8
"50447",0.95225,0,-150,8
"50448",0.94755,0.85,22,8
"50449",0.94755,0.6,22,8
"50450",0.94755,0.6,22,8
"50451",0.94755,0.6,22,8
"50452",0.94755,0,22,8
"50453",0.94755,0,22,8
"50454",0.94173,1,3,4
"50455",0.95126,0.9,-346,4
"50456",0.94173,0.85,3,4
"50457",0.93083,0.6,1,5
"50458",0.93009,0.6,28,5
"50459",0.93197,0.6,-41,5
"50460",0.92793,0.55,107,5
"50461",0.92793,0,107,5
"50462",0.92793,0,107,5
"50463",0.92793,0.85,107,5
"50464",0.92793,0,107,5
"50465",0.92793,0,107,5
"50466",0.92949,0.6,50,5
"50467",0.93197,0.6,-41,5
"50468",0.92949,0.6,50,5
"50469",0.93197,0.6,-41,5
"50470",0.92949,0.85,50,5
"50471",0.93197,0.55,-41,5
"50472",0.92949,0,50,5
"50473",0.90616,0.55,904,5
"50474",0.90616,0.55,904,5
"50475",0.92949,0.85,50,5
"50476",0.92949,0.6,50,5
"50477",0.92949,0.6,50,5
"50478",0.92949,0,50,5
"50479",0.93424,0.6,29,4
"50480",0.92498,0.6,671,8
"50481",0.92498,0.6,671,8
"50482",0.92733,0.6,585,8
"50483",0.94662,0.6,0,1
"50484",0.94662,0.6,0,1
"50485",0.94662,0,0,1
"50486",0.91435,0.9,700,9
"50487",0.94705,0.9,-497,9
"50488",0.94878,0.9,-560,9
"50489",0.91435,0.9,700,9
"50490",0.94705,0.9,-497,9
"50491",0.94878,0.9,-560,9
"50492",0.90933,0.9,884,9
"50493",0.91143,0.9,807,9
"50494",0.94705,0.9,-497,9
"50495",0.87072,1,2297,9
"50496",0.8757,1,2115,9
"50497",0.87127,1,2277,9
"50498",0.91474,0.9,686,9
"50499",0.94837,0.9,-545,9
"50500",0.91474,0.6,686,9
"50501",0.94837,0.6,-545,9
"50502",0.76754,0.85,6074,9
"50503",0.76355,0.85,6220,9
"50504",0.76355,0.6,6220,9
"50505",0.76754,0.6,6074,9
"50506",0.76754,0.6,6074,9
"50507",0.76355,0.6,6220,9
"50508",0.76355,0.4,6220,9
"50509",0.87034,0.85,2311,9
"50510",0.87034,0.85,2311,9
"50511",0.87034,0.55,2311,9
"50512",0.90933,0.9,884,9
"50513",0.93345,1,1,9
"50514",0.94705,1,-497,9
"50515",0.93345,1,1,9
"50516",0.94705,1,-497,9
"50517",0.93345,1,1,9
"50518",0.94705,1,-497,9
"50519",0.88545,0.55,2008,5
"50520",0.89712,0.4,1581,5
"50521",0.94028,0.85,1,5
"50522",0.947,0.85,-245,5
"50523",0.94028,0.6,1,5
"50524",0.947,0.6,-245,5
"50525",0.94028,0.85,1,5
"50526",0.947,0.55,-245,5
"50527",0.87624,0.55,2345,5
"50528",0.95738,0.4,-625,5
"50529",0.95817,0.4,-654,5
"50530",0.95817,0.4,-654,5
"50531",0.91495,0.4,928,5
"50532",0.86133,0.55,2891,5
"50533",0.86633,0.55,2708,5
"50534",0.91495,0.4,928,5
"50535",0.91495,0.85,928,5
"50536",0.91736,0.85,840,5
"50537",0.91913,0.85,775,5
"50538",0.92148,0.85,689,5
"50539",0.88449,0.55,2043,5
"50540",0.88094,0.4,2173,5
"50541",0.91495,0.4,928,5
"50542",0.91495,0.4,928,5
"50543",0.91495,0.4,928,5
"50544",0.88712,0.85,1947,5
"50545",0.88712,0.55,1947,5
"50546",0.88712,0.6,1947,5
"50547",0.91495,0.4,928,5
"50548",0.94471,0.6,1,1
"50549",0.94908,0.85,1,5
"50550",0.95793,0.85,-323,5
"50551",0.95451,0.6,-198,5
"50552",0.95798,0.6,-325,5
"50553",0.94864,0.85,17,5
"50554",0.94864,0.6,17,5
"50555",0.94864,0,17,5
"50556",0.94864,0.6,17,5
"50557",0.94864,0.85,17,5
"50558",0.94615,0.85,2,1
"50559",0.94615,0.55,2,1
"50560",0.94615,0,2,1
"50561",0.88682,0.9,1685,6
"50562",0.90113,0.55,1161,6
"50563",0.91515,0.85,648,6
"50564",0.93266,0.85,7,6
"50565",0.93345,0.85,-22,6
"50566",0.88307,0.55,1822,6
"50567",0.93932,0.85,-237,6
"50568",0.93932,0.85,-237,6
"50569",0.94225,0.55,-344,6
"50570",0.90113,0.9,1161,6
"50571",0.88682,0.9,1685,6
"50572",0.91515,0.9,648,6
"50573",0.93266,0.9,7,6
"50574",0.93345,0.9,-22,6
"50575",0.87313,0.85,2144,4
"50576",0.85693,0.85,2737,4
"50577",0.8634,0.85,2500,4
"50578",0.89886,0.9,1202,4
"50579",0.92162,0.9,369,4
"50580",0.89886,0.85,1202,4
"50581",0.92162,0.85,369,4
"50582",0.89886,0.85,1202,4
"50583",0.92162,0.85,369,4
"50584",0.89886,0.6,1202,4
"50585",0.92749,0.6,154,4
"50586",0.92749,0.6,154,4
"50587",0.92749,0.6,154,4
"50588",0.92749,0.55,154,4
"50589",0.92749,0.55,154,4
"50590",0.92749,0,154,4
"50591",0.92749,0,154,4
"50592",0.93438,0.6,13,1
"50593",0.93438,0.6,13,1
"50594",0.93438,0,13,1
"50595",0.93438,0,13,1
"50596",0.93438,0,13,1
"50597",0.94435,0.6,1,10
"50598",0.9476,0.85,-118,10
"50599",0.9476,0.6,-118,10
"50600",0.89599,0.55,1771,10
"50601",0.91534,0.6,1063,10
"50602",0.89091,0.6,1957,10
"50603",0.90056,0.6,1604,10
"50604",0.886,0.6,2137,10
"50605",0.886,0.55,2137,10
"50606",0.886,0,2137,10
"50607",0.91433,0.9,1100,10
"50608",0.91433,0.85,1100,10
"50609",0.91433,0.85,1100,10
"50610",0.90474,0.85,1451,10
"50611",0.90154,0.85,1568,10
"50612",0.91433,0.85,1100,10
"50613",0.91433,0.85,1100,10
"50614",0.92211,0.85,815,10
"50615",0.9476,0.85,-118,10
"50616",0.95266,0.85,-303,10
"50617",0.91433,0.9,1100,10
"50618",0.92211,0.9,815,10
"50619",0.9476,0.9,-118,10
"50620",0.95266,0.9,-303,10
"50621",0.91454,0.85,1092,10
"50622",0.88141,0.85,2305,10
"50623",0.8843,0.85,2199,10
"50624",0.87938,0.85,2379,10
"50625",0.88698,0.85,2101,10
"50626",0.88845,0.85,2047,10
"50627",0.91534,0.6,1063,10
"50628",0.93143,0.85,1,4
"50629",0.93143,0.85,1,4
"50630",0.95828,0.85,-982,4
"50631",0.94099,0.6,2,1
"50632",0.94902,0.6,-292,1
"50633",0.94902,0.6,-292,1
"50634",0.94902,0,-292,1
"50635",0.94902,0,-292,1
"50636",0.84168,0.85,3377,8
"50637",0.84278,0.85,3337,8
"50638",0.86165,0.85,2646,8
"50639",0.84168,0.55,3377,8
"50640",0.81139,0.85,4486,8
"50641",0.80333,0.85,4781,8
"50642",0.95143,0.85,-640,8
"50643",0.96036,0.85,-967,8
"50644",0.95143,0.85,-640,8
"50645",0.96036,0.85,-967,8
"50646",0.95143,0.6,-640,8
"50647",0.95143,0,-640,8
"50648",0.8325,0.55,3713,8
"50649",0.84278,0.85,3337,8
"50650",0.86165,0.85,2646,8
"50651",0.84056,0.85,3418,8
"50652",0.84056,0.85,3418,8
"50653",0.8325,0.35,3713,8
"50654",0.8325,0.85,3713,8
"50655",0.8325,0.6,3713,8
"50656",0.8325,0.85,3713,8
"50657",0.8325,0.85,3713,8
"50658",0.83395,0.85,3660,8
"50659",0.86165,0.85,2646,8
"50660",0.86165,0.85,2646,8
"50661",0.86165,0,2646,8
"50662",0.93831,0.9,-160,8
"50663",0.94741,0.85,-493,8
"50664",0.95186,0.85,-656,8
"50665",0.9602,0.85,-961,8
"50666",0.93831,0.85,-160,8
"50667",0.93831,0.85,-160,8
"50668",0.94741,0.55,-493,8
"50669",0.95186,0.55,-656,8
"50670",0.9602,0.55,-961,8
"50671",0.93391,0.6,1,8
"50672",0.8198,1,4178,8
"50673",0.82365,0.85,4037,8
"50674",0.94512,0.6,0,3
"50675",0.88774,0.6,1609,10
"50676",0.93167,1,1,10
"50677",0.93167,0.9,1,10
"50678",0.93167,0.6,1,10
"50679",0.88723,0.55,1628,10
"50680",0.88723,0,1628,10
"50681",0.88723,0,1628,10
"50682",0.91209,0.6,718,10
"50683",0.89886,0.9,1202,10
"50684",0.89886,0.6,1202,10
"50685",0.88613,0.6,1668,10
"50686",0.88723,0.6,1628,10
"50687",0.88723,0.6,1628,10
"50688",0.9281,0.55,132,10
"50689",0.94334,0.9,1,3
"50690",0.94334,0.85,1,3
"50691",0.87403,0.85,2538,3
"50692",0.87652,0.85,2447,3
"50693",0.86507,0.85,2866,3
"50694",0.87403,0.55,2538,3
"50695",0.92741,1,234,6
"50696",0.92741,0.6,234,6
"50697",0.91952,0.85,523,6
"50698",0.91952,0.6,523,6
"50699",0.91334,0.85,634,2
"50700",0.91334,0.85,634,2
"50701",0.91334,0.6,634,2
"50702",0.93066,0.85,0,2
"50703",0.93066,0.6,0,2
"50704",0.93066,0.55,0,2
"50705",0.93951,0.85,1,3
"50706",0.93951,0.6,1,3
"50707",0.93951,0,1,3
"50708",0.81538,0.85,4681,6
"50709",0.81538,0.55,4681,6
"50710",0.81846,0.85,4568,6
"50711",0.86846,0.55,2738,6
"50712",0.94323,0.85,1,6
"50713",0.9441,0.9,18,3
"50714",0.9441,0.85,18,3
"50715",0.9441,0.6,18,3
"50716",0.94069,0.85,0,1
"50717",0.94069,0.6,0,1
"50718",0.93897,0.6,1,1
"50719",0.93897,0.85,1,1
"50720",0.93307,1,525,5
"50721",0.86611,0.6,2374,9
"50722",0.86611,0.6,2374,9
"50723",0.93951,0.6,1,1
"50724",0.95861,0.6,-469,8
"50725",0.94577,0.85,1,8
"50726",0.94577,0.85,1,8
"50727",0.94577,0.6,1,8
"50728",0.84327,0.85,3753,8
"50729",0.84327,0.6,3753,8
"50730",0.84327,0.55,3753,8
"50731",0.84327,0.35,3753,8
"50732",0.86152,0.9,3085,8
"50733",0.86152,1,3085,8
"50734",0.86234,1,3055,8
"50735",0.86791,1,2851,8
"50736",0.86152,1,3085,8
"50737",0.86152,0.9,3085,8
"50738",0.94413,0.6,61,8
"50739",0.95591,0.6,-370,8
"50740",0.94413,0,61,8
"50741",0.9499,0.6,1,6
"50742",0.9499,0.6,1,6
"50743",0.9499,0.6,1,6
"50744",0.9499,0,1,6
"50745",0.9499,0,1,6
"50746",0.9499,0,1,6
"50747",0.92364,0.6,962,6
"50748",0.92364,0.6,962,6
"50749",0.9499,0.6,1,6
"50750",0.92364,0.6,962,6
"50751",0.92364,0.55,962,6
"50752",0.92364,0.55,962,6
"50753",0.8566,0.85,3416,6
"50754",0.86059,0.85,3270,6
"50755",0.86103,0.85,3254,6
"50756",0.8566,0.85,3416,6
"50757",0.86103,0.85,3254,6
"50758",0.86059,0.85,3270,6
"50759",0.91416,0.85,1309,6
"50760",0.91416,0.85,1309,6
"50761",0.91416,0.6,1309,6
"50762",0.93094,0.85,0,1
"50763",0.93236,0.6,3,1
"50764",0.94719,0.6,-540,1
"50765",0.93236,0.6,3,1
"50766",0.93236,0.6,3,1
"50767",0.93236,0.55,3,1
"50768",0.93236,0,3,1
"50769",0.94626,0.6,-506,1
"50770",0.93574,0.4,172,2
"50771",0.93574,0.55,172,2
"50772",0.94042,0.85,1,2
"50773",0.94042,0.85,1,2
"50774",0.94042,0,1,2
"50775",0.94042,0,1,2
"50776",0.93574,0,172,2
"50777",0.94042,0.55,1,2
"50778",0.94042,0,1,2
"50779",0.93574,0.55,172,2
"50780",0.93703,0.85,1,1
"50781",0.93118,0.85,1,2
"50782",0.93118,0.6,1,2
"50783",0.94443,0.85,-484,2
"50784",0.94443,0.85,-484,2
"50785",0.94522,0.6,1,6
"50786",0.92203,0.85,967,8
"50787",0.93676,0.85,428,8
"50788",0.94626,0.85,80,8
"50789",0.94845,0.85,0,8
"50790",0.95399,0.85,-203,8
"50791",0.92203,0.85,967,8
"50792",0.92203,0.6,967,8
"50793",0.93676,0.6,428,8
"50794",0.92203,0.6,967,8
"50795",0.93676,0.6,428,8
"50796",0.94842,0.6,1,8
"50797",0.91299,0.9,1298,8
"50798",0.91299,0.85,1298,8
"50799",0.95399,0.85,-203,8
"50800",0.95399,0.6,-203,8
"50801",0.93676,0.9,428,8
"50802",0.94626,0.9,80,8
"50803",0.94845,0.9,0,8
"50804",0.95399,0.9,-203,8
"50805",0.93676,0.85,428,8
"50806",0.94626,0.85,80,8
"50807",0.94845,0.85,0,8
"50808",0.95399,0.85,-203,8
"50809",0.93288,0.55,232,9
"50810",0.93599,0.85,118,9
"50811",0.9396,0.85,-14,9
"50812",0.93599,0.6,118,9
"50813",0.93599,0.6,118,9
"50814",0.9314,0.6,286,9
"50815",0.93288,0.6,232,9
"50816",0.93763,0.6,58,9
"50817",0.93859,0.6,23,9
"50818",0.93919,1,1,9
"50819",0.93919,0.9,1,9
"50820",0.93919,0.9,1,9
"50821",0.94001,0.9,-29,9
"50822",0.93763,0.55,58,9
"50823",0.88182,1,1834,1
"50824",0.87766,0.9,1986,1
"50825",0.88182,0.9,1834,1
"50826",0.87627,0.9,2037,1
"50827",0.88444,0.9,1738,1
"50828",0.88444,0.9,1738,1
"50829",0.88182,0.9,1834,1
"50830",0.87627,0.9,2037,1
"50831",0.88182,0.9,1834,1
"50832",0.87627,0.9,2037,1
"50833",0.88444,0.9,1738,1
"50834",0.884,1,1754,1
"50835",0.88182,1,1834,1
"50836",0.93949,0.85,11,4
"50837",0.93949,0.9,11,4
"50838",0.93949,0.6,11,4
"50839",0.93949,0.55,11,4
"50840",0.94135,0.6,1,4
"50841",0.94378,0.85,1,3
"50842",0.932,0.6,-8,7
"50843",0.94525,0.55,-493,7
"50844",0.94675,0.55,-548,7
"50845",0.92394,0.9,287,7
"50846",0.92394,0.6,287,7
"50847",0.92394,0.6,287,7
"50848",0.93676,0.85,-182,7
"50849",0.93676,0.6,-182,7
"50850",0.93676,0.85,-182,7
"50851",0.93676,0.6,-182,7
"50852",0.93176,0.85,1,7
"50853",0.94675,0.85,-548,7
"50854",0.93176,0.85,1,7
"50855",0.94675,0.85,-548,7
"50856",0.93176,0.6,1,7
"50857",0.91075,0.85,770,7
"50858",0.93462,0.85,411,8
"50859",0.93462,0.85,411,8
"50860",0.93462,0.85,411,8
"50861",0.94583,0.6,1,8
"50862",0.95083,0.6,-182,8
"50863",0.93553,0.85,380,6
"50864",0.94935,0.85,-126,6
"50865",0.95394,0.85,-294,6
"50866",0.93553,0.85,380,6
"50867",0.93553,0.6,380,6
"50868",0.94935,0.6,-126,6
"50869",0.95394,0.6,-294,6
"50870",0.93553,0.6,380,6
"50871",0.94935,0.55,-126,6
"50872",0.93047,0.85,1,1
"50873",0.93047,0.9,1,1
"50874",0.94807,0.6,1,2
"50875",0.90034,0,1748,2
"50876",0.90034,0,1748,2
"50877",0.90034,0,1748,2
"50878",0.90034,0,1748,2
"50879",0.90034,0,1748,2
"50880",0.90034,0.6,1748,2
"50881",0.90034,0.6,1748,2
"50882",0.90034,0.6,1748,2
"50883",0.92624,0.85,800,2
"50884",0.9443,0.6,0,2
"50885",0.90695,0.55,1106,6
"50886",0.90695,0,1106,6
"50887",0.93714,0.85,1,6
"50888",0.93714,0.85,1,6
"50889",0.93703,0.85,1,1
"50890",0.95574,0.85,-684,1
"50891",0.93703,0.85,1,1
"50892",0.93703,0.85,1,1
"50893",0.90534,0.85,1049,4
"50894",0.93397,0.9,1,4
"50895",0.93618,0.9,-80,4
"50896",0.9564,0.9,-820,4
"50897",0.90534,0.6,1049,4
"50898",0.93397,0.6,1,4
"50899",0.93717,0.9,201,4
"50900",0.93686,0.9,212,4
"50901",0.92908,0.9,497,4
"50902",0.92891,0.9,503,4
"50903",0.91815,0.9,897,4
"50904",0.89272,0.9,1828,4
"50905",0.9426,1,2,4
"50906",0.93717,0.85,201,4
"50907",0.93717,0.6,201,4
"50908",0.92908,0.6,497,4
"50909",0.93686,0.55,212,4
"50910",0.94227,0.55,14,4
"50911",0.93686,0,212,4
"50912",0.91815,0.85,897,4
"50913",0.92891,0.85,503,4
"50914",0.92908,0.85,497,4
"50915",0.93686,0.85,212,4
"50916",0.93717,0.85,201,4
"50917",0.91815,0.55,897,4
"50918",0.93686,0.85,212,4
"50919",0.93686,0,212,4
"50920",0.94315,1,-186,2
"50921",0.94416,1,-223,2
"50922",0.94315,0.9,-186,2
"50923",0.94416,0.9,-223,2
"50924",0.93804,0.9,1,2
"50925",0.93804,0.85,1,2
"50926",0.93804,0.85,1,2
"50927",0.90619,0.85,1560,10
"50928",0.91121,0.85,1376,10
"50929",0.91031,0.85,1409,10
"50930",0.90386,0.85,1645,10
"50931",0.91566,0.85,1213,10
"50932",0.92162,0.85,995,10
"50933",0.91566,0.6,1213,10
"50934",0.90386,0.6,1645,10
"50935",0.90619,0.6,1560,10
"50936",0.91031,0.6,1409,10
"50937",0.94878,0.9,1,10
"50938",0.95257,0.9,-138,10
"50939",0.94878,0.9,1,10
"50940",0.94878,0.9,1,10
"50941",0.95257,0.9,-138,10
"50942",0.90304,0.55,1675,10
"50943",0.94145,0.6,269,10
"50944",0.94312,0.6,208,10
"50945",0.93932,0.6,347,10
"50946",0.95003,0.85,-45,10
"50947",0.95684,0.85,-294,10
"50948",0.95003,0.55,-45,10
"50949",0.95003,0,-45,10
"50950",0.91121,0.6,1376,10
"50951",0.91121,0,1376,10
"50952",0.93763,0.6,1,4
"50953",0.94867,0.9,1,2
"50954",0.94867,0.6,1,2
"50955",0.95547,0.85,-561,4
"50956",0.95809,0.85,-657,4
"50957",0.95547,0.85,-561,4
"50958",0.94014,0.85,0,4
"50959",0.9417,0.85,-57,4
"50960",0.94328,0.85,-115,4
"50961",0.94593,0.85,-212,4
"50962",0.95375,0.85,-498,4
"50963",0.95443,0.85,-523,4
"50964",0.95793,0.85,-651,4
"50965",0.94328,0.6,-115,4
"50966",0.95793,0.6,-651,4
"50967",0.95443,0.55,-523,4
"50968",0.9417,0.6,-57,4
"50969",0.9417,0.85,-57,4
"50970",0.94593,0.85,-212,4
"50971",0.95375,0.85,-498,4
"50972",0.82374,1,3898,10
